time,pair,direction,z_score,abs_z,spread,hawkes_intensity,kappa,har_rv,cross_corr,kalman_uncertainty,regime,entry_price,sl_price,tp_price,pair_index
2024-11-07 03:00:00+00:00,USD_CAD,-1,2.313034221041292,2.313034221041292,0.00017999999999984695,0.010549952552475948,0.2755683120266008,0.0001043094177016827,-0.15092975814835957,0.06560281500442938,macro,1.38995,1.3904899999999996,1.389061098866467,4
2024-11-07 03:00:00+00:00,USD_CHF,1,-3.334276783598723,3.334276783598723,0.00015999999999993797,0.010549952552475948,0.2516667789226925,0.00031407931930441346,-0.15092975814835957,0.06560281500442938,macro,0.87585,0.8753700000000002,0.877132480455473,5
2024-11-07 03:00:00+00:00,USD_JPY,1,-3.215432533699588,3.215432533699588,0.016999999999995907,0.03337698811817652,0.2806721460006941,0.00016187463780576318,-0.15092975814835957,0.06560281500442938,macro,154.4655,154.4145,154.80845515057706,6
2024-11-19 10:00:00+00:00,USD_CHF,-1,1.7961925744203813,1.7961925744203813,0.000140000000000029,0.010694629006248,0.23072947865740345,0.0009563096632544706,0.03504837239898141,0.06517942551018698,transitional,0.88276,0.8831800000000001,0.8821613749482816,5
2024-11-19 10:00:00+00:00,USD_JPY,-1,2.9930128632801343,2.9930128632801343,0.018000000000000682,0.0036745514889961854,0.2162516573287449,0.000725130149481116,0.03504837239898141,0.06517942551018698,transitional,153.654,153.708,153.3189120919211,6
2024-11-19 11:00:00+00:00,USD_CAD,-1,1.576783923899243,1.576783923899243,0.0001900000000001345,0.026443212728368873,0.2727832418418141,0.00016761051595504822,0.03286091498785905,0.06519445827796043,transitional,1.401825,1.4023950000000005,1.4012228567936722,4
2024-11-19 11:00:00+00:00,USD_JPY,1,-1.789113569115199,1.789113569115199,0.020999999999986585,0.0036745514889961854,0.2162516573287449,8.453662549296353e-05,0.03286091498785905,0.06519445827796043,transitional,153.7665,153.70350000000005,153.9398976771429,6
2024-11-28 00:00:00+00:00,NZD_USD,-1,2.1876798219134037,2.1876798219134037,0.00017000000000000348,0.032969025792286534,0.2904253603936376,0.000992753746160777,-0.11285301112983762,0.06370990744709248,macro,0.589855,0.590365,0.5893632975828684,3
2024-11-28 00:30:00+00:00,NZD_USD,-1,3.361841419182711,3.361841419182711,0.00015999999999993797,0.032969025792278256,0.2904253603936376,0.00014410321180632045,-0.10267684569783225,0.06370533396074561,macro,0.58977,0.5902499999999998,0.588936327909685,3
2024-11-28 01:00:00+00:00,NZD_USD,-1,2.6686715560969954,2.6686715560969954,0.00014999999999998348,0.032969025792278256,0.2904253603936376,0.00041541617918857386,-0.10335322620195148,0.06371255924762381,macro,0.590015,0.5904649999999999,0.5893829901361815,3
2024-11-28 01:30:00+00:00,NZD_USD,-1,2.324040131892519,2.324040131892519,0.00012999999999996348,0.032969025792278256,0.2904253603936376,0.00023728210299752393,-0.11141887413895886,0.06372242951565842,macro,0.590155,0.5905449999999999,0.5896232989714981,3
2024-11-29 01:30:00+00:00,NZD_USD,1,-1.7664172348755538,1.7664172348755538,0.00017999999999995797,0.032969025792278256,0.28549336200883085,0.0002201598699364727,0.12993848286970955,0.06403083608386184,transitional,0.5903499999999999,0.5898100000000001,0.5907177756751523,3
2024-11-29 03:30:00+00:00,NZD_USD,-1,1.9089030599457006,1.9089030599457006,0.00014999999999998348,0.032969025792278256,0.28586144147031983,0.0017024087813802464,0.21968199195539828,0.0640361217662996,transitional,0.591345,0.591795,0.5909343045185111,3
2024-11-29 04:00:00+00:00,NZD_USD,-1,1.6859716198157044,1.6859716198157044,0.000160000000000049,0.032969025792278256,0.28586144147031983,0.0002452037304790567,0.23383857587948442,0.06404270727923965,transitional,0.5914900000000001,0.5919700000000002,0.5911442043015982,3
2024-11-29 04:30:00+00:00,NZD_USD,-1,1.9802492828148082,1.9802492828148082,0.00015999999999993797,0.032969025792278256,0.28586144147031983,0.00042266141439436194,0.1958311989429872,0.06404754768740069,transitional,0.59124,0.5917199999999998,0.5908085836988687,3
2024-11-29 07:30:00+00:00,NZD_USD,-1,1.6548398807461122,1.6548398807461122,0.000160000000000049,0.032969025792278256,0.28586144147031983,0.001121842182953378,0.16612576957696334,0.06396416245255541,transitional,0.5921099999999999,0.5925900000000001,0.5917729284855259,3
2024-11-29 08:00:00+00:00,NZD_USD,-1,1.79919777233928,1.79919777233928,0.000140000000000029,0.032969025792278256,0.28648310513378183,0.0007599939200486264,0.15379137905949203,0.06395686621537246,transitional,0.59166,0.59208,0.5912771663690761,3
2024-12-10 01:00:00+00:00,GBP_USD,-1,1.5323979144443451,1.5323979144443451,0.00019999999999997797,0.00626771930714852,0.25152474872455244,0.00034904287736838355,-0.006291719745530088,0.06362217782501765,transitional,1.27447,1.27507,1.273876624143223,1
2024-12-11 07:30:00+00:00,EUR_USD,1,-2.0479180239885264,2.0479180239885264,0.00015999999999993797,0.0,0.26740553080972324,0.0016274709482160363,-0.12731512277240262,0.06379630249725741,macro,1.049,1.0485200000000001,1.0499178365957926,0
2024-12-12 02:00:00+00:00,AUD_USD,-1,3.014051610070399,3.014051610070399,0.00013999999999991797,0.018673565052919686,0.22549167568731907,0.00031195408035963385,-0.08244498131461178,0.0636844229422735,macro,0.6409199999999999,0.6413399999999997,0.6399778914374967,2
2024-12-12 11:00:00+00:00,USD_CHF,-1,1.547793734822812,1.547793734822812,0.000140000000000029,0.002446352614029012,0.1933994630205213,0.0009245270255035269,-0.1121536316173325,0.0637675934937073,macro,0.88612,0.8865400000000001,0.8856847484148687,5
2024-12-20 08:00:00+00:00,EUR_USD,-1,1.6228402225766159,1.6228402225766159,0.000140000000000029,0.01625949063590852,0.32321393066977405,0.0011509363999284811,0.19247974435459925,0.06340897117407125,transitional,1.03948,1.0399,1.0388755657559272,0
